Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right,Answer.hO.left,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
https://www.cs.umb.edu/~srikark/selected_videos/2065891685_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e2298a78bc_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8c8de3ceb3_22.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0b1b1a67eb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_39.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_6.mp4,A26MRON9XGPVB5,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/9928319982_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/954d841dcb_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/df2b112a9a_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_105.mp4,A3TUMZ954ORSUC,False,True,False,True,False,True,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/9928319982_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/954d841dcb_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/df2b112a9a_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_105.mp4,ASWZO1WY1UHEP,False,True,True,False,False,True,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/9928319982_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/954d841dcb_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/df2b112a9a_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_105.mp4,A2J237J8KM3OCS,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/9928319982_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/954d841dcb_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/df2b112a9a_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_105.mp4,A3EG4C9T4F5DUR,True,False,False,True,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b2f72bb343_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f410feada7_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_73.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_4.mp4,A3TUMZ954ORSUC,True,False,False,True,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b2f72bb343_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f410feada7_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_73.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_4.mp4,A1FP3SH704X01V,False,True,False,True,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b2f72bb343_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f410feada7_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_73.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_4.mp4,A2J237J8KM3OCS,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b2f72bb343_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f410feada7_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_73.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/161a5444ff_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_4.mp4,ASWZO1WY1UHEP,False,True,True,False,True,False,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/fd4c232a11_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_66.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/97ab48dd55_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_67.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4,A26MRON9XGPVB5,True,False,False,True,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/fd4c232a11_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_66.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/97ab48dd55_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_67.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4,A1E6RS45GUAFC3,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/fd4c232a11_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_66.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/97ab48dd55_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_67.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4,A3TUMZ954ORSUC,False,True,False,True,False,True,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/fd4c232a11_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_66.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/97ab48dd55_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_67.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4,ASWZO1WY1UHEP,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/fd4c232a11_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_66.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/97ab48dd55_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_67.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4,AVOF14300525D,True,False,False,True,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a40d1a75_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca8d046ddd_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_22.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_77.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3a1838f3bb_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_79.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_79.mp4,A3TUMZ954ORSUC,True,False,True,False,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a40d1a75_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca8d046ddd_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_22.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_77.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3a1838f3bb_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_79.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_79.mp4,ASWZO1WY1UHEP,False,True,True,False,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a40d1a75_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca8d046ddd_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_22.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_77.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3a1838f3bb_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_79.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_79.mp4,A2J237J8KM3OCS,False,True,True,False,False,True,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a40d1a75_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca8d046ddd_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_22.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_77.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3a1838f3bb_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_79.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_79.mp4,A26MRON9XGPVB5,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a40d1a75_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca8d046ddd_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_22.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_77.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3a1838f3bb_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_79.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_79.mp4,A3EG4C9T4F5DUR,False,True,False,True,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/54e727b94e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/99a718fbeb_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4b8d550db2_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_161.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5d4347c609_5.mp4,A3TUMZ954ORSUC,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/54e727b94e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/99a718fbeb_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4b8d550db2_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_161.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5d4347c609_5.mp4,ASWZO1WY1UHEP,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/54e727b94e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/99a718fbeb_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4b8d550db2_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_161.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5d4347c609_5.mp4,A2J237J8KM3OCS,False,True,False,True,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/54e727b94e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/99a718fbeb_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4b8d550db2_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_161.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_63.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5d4347c609_5.mp4,A1NF6PELRKACS9,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/17becab0e7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84fecd8025_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d36034bdbf_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e893ca6146_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_43.mp4,A26V8QMPU25JGC,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/17becab0e7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84fecd8025_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d36034bdbf_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e893ca6146_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_43.mp4,A3TUMZ954ORSUC,True,False,True,False,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/17becab0e7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84fecd8025_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d36034bdbf_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e893ca6146_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_43.mp4,ASWZO1WY1UHEP,False,True,True,False,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/17becab0e7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84fecd8025_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d36034bdbf_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e893ca6146_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_43.mp4,A2J237J8KM3OCS,False,True,True,False,False,True,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/17becab0e7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84fecd8025_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d36034bdbf_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f1d34d8f6a_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e893ca6146_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_43.mp4,A3EG4C9T4F5DUR,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0a368dff45_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_132.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1ffcdc3b90_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8697cd1090_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a65645cf_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_84.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_23.mp4,A3TUMZ954ORSUC,False,True,True,False,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0a368dff45_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_132.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1ffcdc3b90_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8697cd1090_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a65645cf_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_84.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_23.mp4,ASWZO1WY1UHEP,True,False,False,True,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0a368dff45_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_132.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1ffcdc3b90_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8697cd1090_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a65645cf_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_84.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_23.mp4,A2J237J8KM3OCS,False,True,False,True,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0a368dff45_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_132.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1ffcdc3b90_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8697cd1090_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e3a65645cf_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_84.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_23.mp4,A3EG4C9T4F5DUR,True,False,False,True,True,False,False,False,True,True,False,True,True,True
