File,extroversion,neuroticism,agreeableness,conscientiousness,openness
1efc90d19f_4.mp4,0.2837929129600525,0.2575604021549225,0.2575604021549225,0.5129786729812622,0.3805439174175262
5990ff1239_25.mp4,0.464241087436676,0.5758400559425354,0.5758400559425354,0.5012640357017517,0.4913904964923858
e8477b04ec_39.mp4,0.4895680844783783,0.4028495848178863,0.4028495848178863,0.2374830991029739,0.3914116024971008
5990ff1239_31.mp4,0.4604154229164123,0.7156001329421997,0.7156001329421997,0.4856280088424682,0.6499339938163757
4fdf48c5b7_60.mp4,0.2743875682353973,0.2883778512477875,0.2883778512477875,0.2598937153816223,0.4696537554264068
2db735a1d8_9.mp4,0.2165389955043792,0.2590779960155487,0.2590779960155487,0.2889161109924316,0.330912172794342
7a393124cb_15.mp4,0.5344080328941345,0.3859859406948089,0.3859859406948089,0.2133070826530456,0.4836011230945587
95a8d39321_3.mp4,0.625182569026947,0.3735643327236175,0.3735643327236175,0.6167741417884827,0.4783076345920563
4f2dda223f_18.mp4,0.261446863412857,0.2312252521514892,0.2312252521514892,0.2895473539829254,0.34823939204216
d858a95536_115.mp4,0.918479859828949,0.1563465297222137,0.1563465297222137,0.7228404879570007,0.6421424150466919
99a718fbeb_6.mp4,0.3134479224681854,0.3347667455673218,0.3347667455673218,0.2647667825222015,0.5169371366500854
ef2f7d7dbf_39.mp4,0.3399983942508697,0.3106688857078552,0.3106688857078552,0.2440953999757766,0.1924943625926971
a2dd854c9c_18.mp4,0.5232105851173401,0.4207479357719421,0.4207479357719421,0.5029821395874023,0.5099345445632935
dad8f52d67_6.mp4,0.4578246772289276,0.2382585704326629,0.2382585704326629,0.1092906817793846,0.4503380954265594
4c08eeaf99_17.mp4,0.3626455962657928,0.2802327573299408,0.2802327573299408,0.4955754578113556,0.3321934044361114
8672769492_9.mp4,0.2626127898693084,0.2858514785766601,0.2858514785766601,0.2683739960193634,0.4040684700012207
480f40cc10_6.mp4,0.4290415644645691,0.2324482500553131,0.2324482500553131,0.5044498443603516,0.4966262876987457
d858a95536_101.mp4,0.7948669791221619,0.2444643974304199,0.2444643974304199,0.5147482752799988,0.7333913445472717
d858a95536_59.mp4,0.5755736827850342,0.1652688533067703,0.1652688533067703,0.5320193767547607,0.4703356623649597
daca3c1672_17.mp4,0.3373450934886932,0.215414822101593,0.215414822101593,0.2727652788162231,0.4010630249977112
244d898e60_1.mp4,0.240258440375328,0.2114864885807037,0.2114864885807037,0.5106752514839172,0.3218696117401123
17becab0e7_8.mp4,0.467360258102417,0.4053702056407928,0.4053702056407928,0.5128970742225647,0.4818032085895538
cccd9e16ac_7.mp4,0.5635077953338623,0.4685270190238952,0.4685270190238952,0.4910735189914703,0.4908123314380646
d858a95536_129.mp4,0.7673185467720032,0.3246992826461792,0.3246992826461792,0.7671822905540466,0.6960530877113342
1a0f97af1e_59.mp4,0.2108571976423263,0.4628512561321258,0.4628512561321258,0.7683827877044678,0.5131679773330688
6df776419c_10.mp4,0.310674101114273,0.3783022165298462,0.3783022165298462,0.5085508823394775,0.4906228184700012
4c08eeaf99_2.mp4,0.4201350510120392,0.2112648636102676,0.2112648636102676,0.5209442377090454,0.4359831213951111
4f2dda223f_24.mp4,0.2778009176254272,0.337768942117691,0.337768942117691,0.2666569948196411,0.4076807200908661
a2dd854c9c_24.mp4,0.4794205725193023,0.4853338897228241,0.4853338897228241,0.4730638265609741,0.5140324831008911
ef2f7d7dbf_11.mp4,0.3279288113117218,0.3250849843025207,0.3250849843025207,0.280107170343399,0.2374619096517563
95a8d39321_10.mp4,0.5441541075706482,0.3643875122070312,0.3643875122070312,0.515827476978302,0.4826142489910126
113ecbc550_6.mp4,0.2328177839517593,0.4985835254192352,0.4985835254192352,0.5109033584594727,0.275410383939743
d858a95536_65.mp4,0.6410022974014282,0.2380646020174026,0.2380646020174026,0.710366427898407,0.5380877256393433
7f0ab09185_15.mp4,0.4743176698684692,0.4125431478023529,0.4125431478023529,0.2310811430215835,0.4942628443241119
720fccf6b1_37.mp4,0.4416939914226532,0.531806230545044,0.531806230545044,0.5126709342002869,0.4961673319339752
8672769492_48.mp4,0.4490610659122467,0.5310088992118835,0.5310088992118835,0.5787862539291382,0.5323272943496704
2cb5b3df8d_27.mp4,0.4593153297901153,0.4469541907310486,0.4469541907310486,0.4928954839706421,0.513907253742218
e3a65645cf_9.mp4,0.4188494682312011,0.5363884568214417,0.5363884568214417,0.7598059773445129,0.5188526511192322
2cb5b3df8d_33.mp4,0.4386456310749054,0.5283102989196777,0.5283102989196777,0.5106112360954285,0.4986197352409363
abb4fc1003_2.mp4,0.3589153289794922,0.3547034859657287,0.3547034859657287,0.2339560985565185,0.4231182634830475
8afeea2583_7.mp4,0.4264414310455322,0.3814129829406738,0.3814129829406738,0.245830163359642,0.4616402089595794
049dbc8289_51.mp4,0.2550620138645172,0.2703768014907837,0.2703768014907837,0.2332283556461334,0.5425941348075867
720fccf6b1_23.mp4,0.3043227195739746,0.2555016577243805,0.2555016577243805,0.5002272129058838,0.4755167365074157
9d22732682_57.mp4,0.3727377653121948,0.822105884552002,0.822105884552002,0.2193216830492019,0.7709813117980957
1b3d1fb598_9.mp4,0.319519966840744,0.2491169869899749,0.2491169869899749,0.2513493597507477,0.4628286361694336
84125c414e_3.mp4,0.3664202392101288,0.2485715001821518,0.2485715001821518,0.2037661224603653,0.4760652184486389
9928319982_14.mp4,0.2579971551895141,0.3694503307342529,0.3694503307342529,0.5911921262741089,0.4891858994960785
8672769492_60.mp4,0.4643452167510986,0.3817605972290039,0.3817605972290039,0.0795437097549438,0.513914167881012
9d22732682_43.mp4,0.3973412215709686,0.4986665248870849,0.4986665248870849,0.2319808155298233,0.5127465128898621
404cb61dd9_8.mp4,0.2978353500366211,0.1843561232089996,0.1843561232089996,0.2871802151203155,0.4779945909976959
068371806d_33.mp4,0.1163070276379585,0.3224045634269714,0.3224045634269714,0.2988698482513428,0.4336990118026733
c8c00639ec_34.mp4,0.2510208189487457,0.483050674200058,0.483050674200058,0.5011950135231018,0.5023578405380249
8172b14d94_10.mp4,0.2709411978721618,0.244507610797882,0.244507610797882,0.239976167678833,0.3601129353046417
21ad80e26e_6.mp4,0.3244757652282715,0.1830857694149017,0.1830857694149017,0.2652194499969482,0.4406383335590362
068371806d_27.mp4,0.3471384048461914,0.4144786298274994,0.4144786298274994,0.3778655529022217,0.4895638525485992
e0f26547d1_4.mp4,0.2897528111934662,0.4497831761837005,0.4497831761837005,0.7111073732376099,0.4227748513221741
222c522dd4_7.mp4,0.4918528199195862,0.3963914215564728,0.3963914215564728,0.2722453474998474,0.459399938583374
c8c00639ec_20.mp4,0.2907034158706665,0.4961876571178436,0.4961876571178436,0.2938140630722046,0.4708490371704101
c8c00639ec_100.mp4,0.2555571794509887,0.3656339347362518,0.3656339347362518,0.4781026840209961,0.42286217212677
392b9627d1_2.mp4,0.1727034002542495,0.3652112185955047,0.3652112185955047,0.4301425814628601,0.2805555760860443
9369d89203_6.mp4,0.5414978861808777,0.5449768900871277,0.5449768900871277,0.5018787980079651,0.4520350694656372
6474d3ca38_4.mp4,0.527131199836731,0.4735569655895233,0.4735569655895233,0.5006839036941528,0.4720379412174225
f30a397b0c_16.mp4,0.2372717261314392,0.3963777124881744,0.3963777124881744,0.2470602244138717,0.4753396511077881
867fdcccc1_6.mp4,0.4433465600013733,0.3704490959644317,0.3704490959644317,0.5220513343811035,0.5027998685836792
4d1a00e372_68.mp4,0.512938380241394,0.8406181931495667,0.8406181931495667,0.6533938050270081,0.7662884593009949
dabac09516_20.mp4,0.3017134666442871,0.1416957825422287,0.1416957825422287,0.2812999188899994,0.2533526122570038
dfbe16e76b_20.mp4,0.3580055236816406,0.8867093324661255,0.8867093324661255,0.8624982833862305,0.2163234949111938
2630e932f0_18.mp4,0.4228822290897369,0.2938326001167297,0.2938326001167297,0.2870856523513794,0.5776402354240417
446caa6f5f_16.mp4,0.3883399069309234,0.2673677504062652,0.2673677504062652,0.2711661756038666,0.5185801982879639
f5853adc98_41.mp4,0.2332172989845276,0.2580280900001526,0.2580280900001526,0.2545217275619507,0.2560897171497345
e4ec916c5d_13.mp4,0.502897322177887,0.4696233570575714,0.4696233570575714,0.693242609500885,0.5084280967712402
42f5ea1843_4.mp4,0.7308216094970703,0.0640769228339195,0.0640769228339195,0.2380502521991729,0.4331862330436706
e8477b04ec_3.mp4,0.5329069495201111,0.2487736940383911,0.2487736940383911,0.247068703174591,0.3926979601383209
4cb2b138db_1.mp4,0.2951420545578003,0.3046389520168304,0.3046389520168304,0.5320967435836792,0.4396503567695617
dfbe16e76b_34.mp4,0.4714304506778717,0.8789846897125244,0.8789846897125244,0.7355920672416687,0.1872689425945282
dad8f52d67_11.mp4,0.4679827094078064,0.335454523563385,0.335454523563385,0.1950491964817047,0.4762845933437347
2630e932f0_24.mp4,0.3985689282417297,0.2954628765583038,0.2954628765583038,0.2661417722702026,0.5670115351676941
c77d5af3d1_6.mp4,0.2454834133386612,0.2967532873153686,0.2967532873153686,0.2556928098201751,0.1976754814386367
b2f72bb343_6.mp4,0.2121900618076324,0.21070297062397,0.21070297062397,0.5002710819244385,0.4390009343624115
400f09a2d4_8.mp4,0.3350326120853424,0.3815399706363678,0.3815399706363678,0.5003173351287842,0.3818271458148956
5f94648651_10.mp4,0.2478063553571701,0.5376781821250916,0.5376781821250916,0.4333366155624389,0.4067118763923645
1a7096b272_13.mp4,0.337503433227539,0.4589258730411529,0.4589258730411529,0.7488210797309875,0.511881411075592
f7c3f8989b_25.mp4,0.331753671169281,0.2235949039459228,0.2235949039459228,0.2610084116458893,0.2982866168022156
2630e932f0_30.mp4,0.2804752886295318,0.1664809435606002,0.1664809435606002,0.2540904283523559,0.6644259095191956
0a6455dbb0_69.mp4,0.4620298743247986,0.3829403817653656,0.3829403817653656,0.4444614946842193,0.753376305103302
540c0cba0a_75.mp4,0.4090622961521148,0.3658644556999206,0.3658644556999206,0.2592141628265381,0.5054053664207458
540c0cba0a_61.mp4,0.4009356498718261,0.5267741084098816,0.5267741084098816,0.488032728433609,0.4982824027538299
21a3ee3f47_9.mp4,0.2784819900989532,0.3637421429157257,0.3637421429157257,0.4902068674564361,0.2849449515342712
1b3d1fb598_10.mp4,0.255444586277008,0.2781489193439483,0.2781489193439483,0.2620893716812134,0.5024986267089844
7bd0303cc6_58.mp4,0.6579419374465942,0.7828309535980225,0.7828309535980225,0.5218099355697632,0.7256255149841309
0a6455dbb0_55.mp4,0.3931810855865478,0.403402030467987,0.403402030467987,0.4343146979808807,0.4535478055477142
97ab48dd55_12.mp4,0.4980778992176056,0.2767314612865448,0.2767314612865448,0.5289733409881592,0.3504963517189026
c651eb1676_51.mp4,0.3464659750461578,0.5818056464195251,0.5818056464195251,0.2620616853237152,0.4909057915210724
8c8de3ceb3_17.mp4,0.2580099999904632,0.355113685131073,0.355113685131073,0.5342262983322144,0.3939509987831116
f8dd718bf0_4.mp4,0.4923969209194183,0.2680400907993316,0.2680400907993316,0.5161845684051514,0.4691793620586395
7bd0303cc6_70.mp4,0.4310094714164734,0.5549226999282837,0.5549226999282837,0.2064980566501617,0.5281028747558594
f3dee66e8b_6.mp4,0.4239422380924225,0.3170235157012939,0.3170235157012939,0.5120909810066223,0.4663975536823272
7bd0303cc6_64.mp4,0.4876298308372497,0.5328696370124817,0.5328696370124817,0.489967942237854,0.5047499537467957
c651eb1676_45.mp4,0.3691473007202148,0.4985027015209198,0.4985027015209198,0.3116029798984527,0.4833928346633911
54e727b94e_21.mp4,0.3619431257247925,0.3695492744445801,0.3695492744445801,0.4932672381401062,0.5048080086708069
0b1b1a67eb_3.mp4,0.5149073004722595,0.1414500623941421,0.1414500623941421,0.2391984909772873,0.4652722775936126
156f806a6c_8.mp4,0.5553310513496399,0.3062105774879455,0.3062105774879455,0.1997699588537216,0.4799299836158752
0a6455dbb0_41.mp4,0.2382347583770752,0.3778763115406036,0.3778763115406036,0.2505058050155639,0.2381500750780105
4274b5c7b4_75.mp4,0.3034658432006836,0.3275295495986938,0.3275295495986938,0.210247203707695,0.1325962990522384
d88213a113_13.mp4,0.3562307953834533,0.2474646419286728,0.2474646419286728,0.4937857389450073,0.2143794596195221
eb87c332e2_1.mp4,0.2845122218132019,0.1593016237020492,0.1593016237020492,0.6664314270019531,0.2778825759887695
252dd328ef_7.mp4,0.4863921999931335,0.4262388944625854,0.4262388944625854,0.5082871317863464,0.5039886832237244
4eb94d2b19_4.mp4,0.4691275656223297,0.1445817202329635,0.1445817202329635,0.2282529175281524,0.4597955346107483
0e90f800ce_13.mp4,0.5554140210151672,0.7658290266990662,0.7658290266990662,0.3544537127017975,0.7457065582275391
1e93810269_13.mp4,0.5337996482849121,0.0414994098246097,0.0414994098246097,0.2738415598869324,0.397079735994339
96fea3826d_13.mp4,0.6084879636764526,0.5882925987243652,0.5882925987243652,0.8543997406959534,0.8086622953414917
6a10f8759a_17.mp4,0.3823684155941009,0.3720080852508545,0.3720080852508545,0.2554036378860473,0.3024470210075378
e8de8bb4d0_13.mp4,0.4776201546192169,0.4739263355731964,0.4739263355731964,0.5082216858863831,0.4954209923744201
1537579da5_1.mp4,0.4513582289218902,0.5768430233001709,0.5768430233001709,0.520168125629425,0.4900083541870117
0b38352559_7.mp4,0.5386180281639099,0.2475045919418335,0.2475045919418335,0.2553075551986694,0.4378726184368133
4274b5c7b4_61.mp4,0.4795479774475097,0.5628823041915894,0.5628823041915894,0.4755884408950805,0.6115869283676147
f2d95ed15e_13.mp4,0.3562770783901214,0.2471149861812591,0.2471149861812591,0.5107512474060059,0.231079876422882
c651eb1676_92.mp4,0.3397297859191894,0.5648860335350037,0.5648860335350037,0.2583730220794678,0.5029236674308777
c651eb1676_4.mp4,0.2812152504920959,0.3048510253429413,0.3048510253429413,0.2783150970935821,0.5246671438217163
4b3a4c3a5d_19.mp4,0.2294708490371704,0.4690957367420196,0.4690957367420196,0.5201959013938904,0.2420659661293029
2197da9321_23.mp4,0.4877840578556061,0.4870731830596924,0.4870731830596924,0.5021136403083801,0.4526602327823639
4b3a4c3a5d_3.mp4,0.503416895866394,0.5274940133094788,0.5274940133094788,0.5557519197463989,0.5010910034179688
4274b5c7b4_49.mp4,0.347174197435379,0.2444972842931747,0.2444972842931747,0.6809242367744446,0.3246940970420837
0a6455dbb0_96.mp4,0.2789727747440338,0.3331984877586365,0.3331984877586365,0.2761135399341583,0.2246555089950561
7c64f6cfe4_3.mp4,0.2932848930358886,0.1501000374555587,0.1501000374555587,0.430453896522522,0.4141464829444885
3d6139bba9_2.mp4,0.4173305928707123,0.4723320603370666,0.4723320603370666,0.2389434278011322,0.5132006406784058
49d1273bfb_5.mp4,0.458693265914917,0.2328565269708633,0.2328565269708633,0.8336952328681946,0.4474895000457763
9369d89203_12.mp4,0.4593622088432312,0.6230952739715576,0.6230952739715576,0.5442104339599609,0.479686826467514
2197da9321_37.mp4,0.3712482154369354,0.3110766410827636,0.3110766410827636,0.2902676463127136,0.1835049539804458
0a6455dbb0_82.mp4,0.2607070803642273,0.3219577968120575,0.3219577968120575,0.2446939498186111,0.4149036407470703
e2298a78bc_16.mp4,0.256275326013565,0.3225135803222656,0.3225135803222656,0.2861807644367218,0.4358851015567779
8ef33e0102_13.mp4,0.5026180744171143,0.0515644624829292,0.0515644624829292,0.229800596833229,0.4307118058204651
c651eb1676_86.mp4,0.3273290693759918,0.5563166737556458,0.5563166737556458,0.2750040590763092,0.5685877203941345
540c0cba0a_136.mp4,0.3140428364276886,0.4192602336406708,0.4192602336406708,0.4980350136756897,0.5284504294395447
9369d89203_13.mp4,0.4146409630775451,0.5725785493850708,0.5725785493850708,0.6721660494804382,0.3202003240585327
49d1273bfb_4.mp4,0.4487968385219574,0.6087977290153503,0.6087977290153503,0.4937964379787445,0.4783565700054168
c651eb1676_87.mp4,0.465056449174881,0.563640832901001,0.563640832901001,0.2309380322694778,0.5222739577293396
8ef33e0102_12.mp4,0.5184621214866638,0.1625582724809646,0.1625582724809646,0.5013251304626465,0.4624611139297485
0a6455dbb0_83.mp4,0.2581677436828613,0.4069809317588806,0.4069809317588806,0.2454191148281097,0.309079498052597
0a6455dbb0_97.mp4,0.2541922032833099,0.3596739470958709,0.3596739470958709,0.2184085398912429,0.1976369470357895
4274b5c7b4_48.mp4,0.5039324164390564,0.5086814165115356,0.5086814165115356,0.4971786439418793,0.4965538084506988
4b3a4c3a5d_2.mp4,0.5081248879432678,0.4847080707550049,0.4847080707550049,0.7638144493103027,0.5191181898117065
2197da9321_22.mp4,0.4849816858768463,0.4899725317955017,0.4899725317955017,0.4615969955921173,0.3286839127540588
4b3a4c3a5d_18.mp4,0.1569180935621261,0.4074818193912506,0.4074818193912506,0.4705199301242828,0.368723601102829
c651eb1676_5.mp4,0.2724389135837555,0.2605433762073517,0.2605433762073517,0.5405261516571045,0.4451996088027954
c651eb1676_93.mp4,0.3285471796989441,0.568406879901886,0.568406879901886,0.2974572479724884,0.490100085735321
f2d95ed15e_12.mp4,0.4321910142898559,0.3476702868938446,0.3476702868938446,0.5112106800079346,0.4864172637462616
540c0cba0a_122.mp4,0.5187618732452393,0.1872752159833908,0.1872752159833908,0.2438223361968994,0.439312070608139
3d6139bba9_3.mp4,0.311370313167572,0.3591412305831909,0.3591412305831909,0.4979453086853027,0.4440095126628876
7c64f6cfe4_2.mp4,0.4104463458061218,0.6249815225601196,0.6249815225601196,0.4990129470825195,0.7996047139167786
24c1c7e0d3_1.mp4,0.3026959896087646,0.1917051672935485,0.1917051672935485,0.2493669986724853,0.3841448426246643
6a10f8759a_16.mp4,0.5071991086006165,0.3212470114231109,0.3212470114231109,0.2492387592792511,0.447143942117691
4274b5c7b4_60.mp4,0.4958166480064392,0.493934154510498,0.493934154510498,0.4889834523200989,0.5984032154083252
e8de8bb4d0_12.mp4,0.485047310590744,0.4336905777454376,0.4336905777454376,0.5222939252853394,0.4833543002605438
252dd328ef_6.mp4,0.5462613105773926,0.4092119932174682,0.4092119932174682,0.5316022634506226,0.4861610531806946
d88213a113_12.mp4,0.1876183599233627,0.1988417357206344,0.1988417357206344,0.5303068161010742,0.2552327215671539
4274b5c7b4_74.mp4,0.4645359218120575,0.403474897146225,0.403474897146225,0.2412216067314148,0.333852618932724
ad46005343_1.mp4,0.6832305788993835,0.6522926092147827,0.6522926092147827,0.4957862496376037,0.7432926893234253
1e93810269_12.mp4,0.4656236171722412,0.0815904065966606,0.0815904065966606,0.5387077927589417,0.4286194741725921
7bd0303cc6_65.mp4,0.4943378567695617,0.4953545928001404,0.4953545928001404,0.5034254789352417,0.5035268664360046
f3dee66e8b_7.mp4,0.47805255651474,0.4289585053920746,0.4289585053920746,0.4940339624881744,0.5070086121559143
0b1b1a67eb_2.mp4,0.5279644131660461,0.3535089492797851,0.3535089492797851,0.2628379762172699,0.4975505173206329
54e727b94e_20.mp4,0.2146347165107727,0.4846368730068207,0.4846368730068207,0.5774829983711243,0.5078136920928955
97ab48dd55_13.mp4,0.4569332003593445,0.4519542455673218,0.4519542455673218,0.5034873485565186,0.5013206601142883
c651eb1676_50.mp4,0.3249974548816681,0.4957799017429352,0.4957799017429352,0.3208872377872467,0.5146065950393677
0a6455dbb0_54.mp4,0.2654012739658355,0.2982865273952484,0.2982865273952484,0.2370968461036682,0.2788744568824768
7bd0303cc6_71.mp4,0.6647351384162903,0.8181304931640625,0.8181304931640625,0.5645760893821716,0.729198157787323
f8dd718bf0_5.mp4,0.3731866776943207,0.4924787878990173,0.4924787878990173,0.5050471425056458,0.4848146438598633
540c0cba0a_48.mp4,0.2833029925823211,0.5019676685333252,0.5019676685333252,0.2764707505702972,0.4698623120784759
c651eb1676_126.mp4,0.2638251185417175,0.5878188610076904,0.5878188610076904,0.2446815967559814,0.4900031089782715
8c8de3ceb3_16.mp4,0.2818909883499145,0.2851518392562866,0.2851518392562866,0.512145459651947,0.4724740087985992
7bd0303cc6_59.mp4,0.7577531933784485,0.825932502746582,0.825932502746582,0.6810576319694519,0.7321327924728394
1b3d1fb598_11.mp4,0.2983004748821258,0.3152451515197754,0.3152451515197754,0.2699479460716247,0.4224780797958374
c651eb1676_78.mp4,0.4572524428367615,0.4185191094875335,0.4185191094875335,0.2653676867485046,0.494299829006195
1a7096b272_12.mp4,0.145912304520607,0.3449166715145111,0.3449166715145111,0.5393788814544678,0.2708298861980438
5f94648651_11.mp4,0.2895260155200958,0.4997985064983368,0.4997985064983368,0.4574015438556671,0.2910184562206268
400f09a2d4_9.mp4,0.3649444282054901,0.2884223461151123,0.2884223461151123,0.3974038660526275,0.459809273481369
2630e932f0_31.mp4,0.456503301858902,0.2773495018482208,0.2773495018482208,0.3661354482173919,0.5257818698883057
f7c3f8989b_24.mp4,0.2567894458770752,0.2425635457038879,0.2425635457038879,0.2847073376178741,0.2886964380741119
4d1a00e372_55.mp4,0.2442368566989898,0.5450723171234131,0.5450723171234131,0.7946948409080505,0.5004226565361023
f7c3f8989b_30.mp4,0.3745419979095459,0.4325891435146332,0.4325891435146332,0.3633806705474853,0.4895992875099182
2630e932f0_25.mp4,0.4814963340759277,0.514725923538208,0.514725923538208,0.5488113164901733,0.4838853776454925
6b5332d3f9_1.mp4,0.5191895365715027,0.3521833121776581,0.3521833121776581,0.5336444973945618,0.398019790649414
e8477b04ec_2.mp4,0.3969630897045135,0.2404250204563141,0.2404250204563141,0.3070058822631836,0.4948942959308624
dad8f52d67_10.mp4,0.4936277866363525,0.4808229207992553,0.4808229207992553,0.4762051999568939,0.3432211577892303
dfbe16e76b_35.mp4,0.6503123641014099,0.8584989905357361,0.8584989905357361,0.7772465944290161,0.1060952469706535
2630e932f0_19.mp4,0.4966064095497131,0.3745759129524231,0.3745759129524231,0.5238651633262634,0.7773312926292419
446caa6f5f_17.mp4,0.2902785539627075,0.2461661249399185,0.2461661249399185,0.2684870362281799,0.5079987645149231
dfbe16e76b_21.mp4,0.558301568031311,0.8402379751205444,0.8402379751205444,0.7462023496627808,0.1807725727558136
6a10f8759a_1.mp4,0.3187175989151001,0.3949862718582153,0.3949862718582153,0.2604153156280517,0.3741753101348877
dabac09516_21.mp4,0.4665361940860748,0.2377776205539703,0.2377776205539703,0.5192080736160278,0.2693190574645996
1ffcdc3b90_1.mp4,0.2831549942493438,0.1599499732255935,0.1599499732255935,0.2307527959346771,0.4627557098865509
42f5ea1843_5.mp4,0.7004575133323669,0.414145827293396,0.414145827293396,0.8023485541343689,0.6881983280181885
e4ec916c5d_12.mp4,0.4834588766098022,0.501133918762207,0.501133918762207,0.4924863576889038,0.5208945274353027
f5853adc98_40.mp4,0.2345015108585357,0.2416617721319198,0.2416617721319198,0.2631833553314209,0.1633955240249633
f30a397b0c_17.mp4,0.2179694920778274,0.489268034696579,0.489268034696579,0.6274752616882324,0.3549512326717376
392b9627d1_3.mp4,0.5012249946594238,0.5048335790634155,0.5048335790634155,0.5260224342346191,0.5101017951965332
c8c00639ec_101.mp4,0.292594701051712,0.2999540865421295,0.2999540865421295,0.2742461562156677,0.2822250127792358
6474d3ca38_5.mp4,0.4502823650836944,0.4092150926589966,0.4092150926589966,0.497441679239273,0.4868749380111694
e4ec916c5d_1.mp4,0.3666395843029022,0.4366331398487091,0.4366331398487091,0.4966006577014923,0.451366662979126
9369d89203_7.mp4,0.6307406425476074,0.7140122652053833,0.7140122652053833,0.8925886750221252,0.4408112466335296
daca3c1672_1.mp4,0.5257276296615601,0.2393332123756408,0.2393332123756408,0.5105161070823669,0.5084458589553833
c8c00639ec_21.mp4,0.3191206455230713,0.514879047870636,0.514879047870636,0.2852995097637176,0.4784286916255951
222c522dd4_6.mp4,0.396769106388092,0.3055980205535888,0.3055980205535888,0.2311923950910568,0.1489174664020538
e0f26547d1_5.mp4,0.4539931714534759,0.4529223442077636,0.4529223442077636,0.5152485966682434,0.4840826392173767
068371806d_26.mp4,0.197706326842308,0.266456127166748,0.266456127166748,0.2327739745378494,0.1749528348445892
7072033f78_1.mp4,0.8731392621994019,0.2494683563709259,0.2494683563709259,0.7998905181884766,0.6986212134361267
c8c00639ec_35.mp4,0.2355423271656036,0.4213459193706512,0.4213459193706512,0.5318443775177002,0.5080941319465637
068371806d_32.mp4,0.3368447422981262,0.346357136964798,0.346357136964798,0.4577088057994842,0.5203531980514526
